ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree
1049,62,37,90,95747,3,0.5,1,0,0,0,0,1,0,4,Baby boomers,22.5,0.005555555555555556,0.005555555555555556,180.0,3,high school
1050,35,10,23,94501,4,0.2,3,0,0,0,0,1,0,2,Millennials,4.6,0.008695652173913044,0.008695652173913044,115.0,2,postgraduate
1051,53,27,145,90095,2,6.1,3,294,1,0,1,1,1,3,Generation X,48.333333333333336,0.042068965517241375,2.069655172413793,23.77049180327869,2,postgraduate
1052,33,7,54,92886,4,0.2,1,141,0,1,0,0,0,2,Millennials,10.8,0.003703703703703704,2.6148148148148147,270.0,1,high school
1053,43,17,49,95812,3,2.2,2,103,0,0,0,1,1,3,Generation X,12.25,0.04489795918367347,2.146938775510204,22.27272727272727,2,college
1054,58,32,51,95819,1,2.8,2,0,0,0,0,1,0,3,Generation X,25.5,0.054901960784313725,0.054901960784313725,18.214285714285715,3,college
1055,63,38,8,95136,4,0.6,2,0,0,0,0,1,0,4,Baby boomers,1.6,0.075,0.075,13.333333333333334,3,college
1056,31,6,62,95630,1,1.0,1,0,0,1,0,1,0,2,Millennials,31.0,0.016129032258064516,0.016129032258064516,62.0,1,high school
1057,36,6,25,95020,1,0.67,3,0,0,0,0,1,0,2,Millennials,12.5,0.0268,0.0268,37.31343283582089,1,postgraduate
1058,30,0,63,95503,2,1.75,3,0,0,0,0,1,0,2,Millennials,21.0,0.027777777777777776,0.027777777777777776,36.0,1,postgraduate
1059,59,34,24,94105,2,0.2,3,86,0,0,0,1,0,4,Baby boomers,8.0,0.008333333333333333,3.591666666666667,120.0,3,postgraduate
1060,28,2,11,91203,1,0.1,2,0,0,0,0,1,1,2,Millennials,5.5,0.009090909090909092,0.009090909090909092,110.0,1,college
1061,59,34,23,93111,1,0.1,1,0,0,0,0,0,1,4,Baby boomers,11.5,0.004347826086956522,0.004347826086956522,230.0,3,high school
1062,47,22,33,91105,1,1.4,3,0,0,0,0,1,0,3,Generation X,16.5,0.04242424242424242,0.04242424242424242,23.571428571428573,2,postgraduate
1063,47,21,83,92220,1,3.8,1,97,1,0,0,0,0,3,Generation X,41.5,0.04578313253012048,1.2144578313253012,21.842105263157897,2,high school
1064,56,30,39,90024,3,1.4,1,131,0,0,0,0,1,3,Generation X,9.75,0.035897435897435895,3.394871794871795,27.857142857142858,3,high school
1065,41,17,138,95008,3,6.9,2,0,1,0,0,1,0,2,Millennials,34.5,0.05,0.05,20.0,2,college
1066,25,1,113,90401,3,2.5,1,0,0,0,0,0,1,1,Generation Z,28.25,0.022123893805309734,0.022123893805309734,45.2,1,high school
1067,30,5,125,90016,4,0.5,3,0,1,0,1,1,0,2,Millennials,25.0,0.004,0.004,250.0,1,postgraduate
1068,50,24,195,95035,1,1.7,1,0,0,0,0,0,0,3,Generation X,97.5,0.008717948717948718,0.008717948717948718,114.70588235294117,2,high school
1069,34,9,105,90035,3,1.2,3,0,0,1,0,0,0,2,Millennials,26.25,0.011428571428571429,0.011428571428571429,87.5,1,postgraduate
1070,44,18,75,91203,2,3.5,1,0,1,0,0,1,0,3,Generation X,25.0,0.04666666666666667,0.04666666666666667,21.428571428571427,2,high school
1071,36,9,40,90840,2,1.0,2,0,0,0,0,1,0,2,Millennials,13.333333333333334,0.025,0.025,40.0,1,college
1072,39,14,61,94005,3,0.5,3,137,0,0,0,1,0,2,Millennials,15.25,0.00819672131147541,2.2540983606557377,122.0,2,postgraduate
1073,54,24,75,90089,2,4.5,3,0,0,0,0,0,0,3,Generation X,25.0,0.06,0.06,16.666666666666668,2,postgraduate
1075,39,14,75,95762,3,3.0,1,0,0,0,0,0,1,2,Millennials,18.75,0.04,0.04,25.0,2,high school
1076,41,15,59,90024,4,0.2,3,0,0,0,0,0,0,2,Millennials,11.8,0.0033898305084745766,0.0033898305084745766,295.0,2,postgraduate
1077,40,13,24,94608,3,1.0,2,0,0,0,0,1,0,2,Millennials,6.0,0.041666666666666664,0.041666666666666664,24.0,2,college
1078,29,3,175,90095,3,3.3,3,329,1,0,0,1,0,2,Millennials,43.75,0.018857142857142857,1.898857142857143,53.03030303030303,1,postgraduate
1079,51,27,39,92709,2,0.8,1,182,0,0,0,0,1,3,Generation X,13.0,0.020512820512820513,4.687179487179487,48.75,2,high school
1080,54,30,145,94591,2,6.8,1,0,0,1,0,0,0,3,Generation X,48.333333333333336,0.04689655172413793,0.04689655172413793,21.323529411764707,3,high school
1081,47,22,24,90717,4,0.4,2,142,0,0,0,1,0,3,Generation X,4.8,0.016666666666666666,5.933333333333334,60.0,2,college
1082,53,28,20,94080,3,0.1,2,0,0,0,0,0,0,3,Generation X,5.0,0.005,0.005,200.0,2,college
1083,30,5,85,94115,1,2.6,2,0,0,0,0,1,0,2,Millennials,42.5,0.03058823529411765,0.03058823529411765,32.69230769230769,1,college
1084,28,3,65,95014,3,2.6,3,0,0,1,0,0,0,2,Millennials,16.25,0.04,0.04,25.0,1,postgraduate
1085,60,35,191,93407,4,5.6,3,0,1,0,0,0,0,4,Baby boomers,38.2,0.029319371727748688,0.029319371727748688,34.10714285714286,3,postgraduate
1087,63,37,40,94024,2,1.0,3,167,0,0,0,0,0,4,Baby boomers,13.333333333333334,0.025,4.2,40.0,3,postgraduate
1088,38,13,54,92028,3,0.7,2,196,0,0,0,0,0,2,Millennials,13.5,0.012962962962962963,3.6425925925925924,77.14285714285715,2,college
1089,59,35,95,95521,1,3.8,1,0,0,0,0,1,1,4,Baby boomers,47.5,0.04,0.04,25.0,3,high school
1090,53,29,94,92103,4,1.0,2,0,0,0,0,1,0,3,Generation X,18.8,0.010638297872340425,0.010638297872340425,94.0,2,college
1091,31,5,79,94720,4,2.2,2,0,0,0,0,0,0,2,Millennials,15.8,0.027848101265822787,0.027848101265822787,35.90909090909091,1,college
1092,41,17,48,94720,3,0.3,3,0,0,0,0,1,1,2,Millennials,12.0,0.0062499999999999995,0.0062499999999999995,160.0,2,postgraduate
1093,25,1,70,92120,4,2.6,1,0,0,1,0,1,0,1,Generation Z,14.0,0.037142857142857144,0.037142857142857144,26.923076923076923,1,high school
1094,27,3,40,94550,3,0.1,2,111,0,0,0,1,0,2,Millennials,10.0,0.0025,2.7775,400.0,1,college
1095,50,24,44,94086,4,1.8,1,0,0,0,0,1,1,3,Generation X,8.8,0.04090909090909091,0.04090909090909091,24.444444444444443,2,high school
1096,50,25,43,92129,1,1.4,3,137,0,0,0,1,0,3,Generation X,21.5,0.03255813953488372,3.218604651162791,30.714285714285715,2,postgraduate
1097,43,18,29,90245,1,0.3,3,0,0,0,0,1,0,3,Generation X,14.5,0.010344827586206896,0.010344827586206896,96.66666666666667,2,postgraduate
1098,50,24,188,92007,3,1.3,1,184,1,0,0,0,1,3,Generation X,47.0,0.006914893617021277,0.9856382978723405,144.6153846153846,2,high school
1100,30,6,52,92717,3,0.7,2,0,0,0,0,1,0,2,Millennials,13.0,0.01346153846153846,0.01346153846153846,74.28571428571429,1,college
1101,42,16,13,91711,1,0.2,1,0,0,0,0,1,0,2,Millennials,6.5,0.015384615384615385,0.015384615384615385,65.0,2,high school
1102,42,17,95,90095,3,0.5,3,0,0,0,0,0,0,2,Millennials,23.75,0.005263157894736842,0.005263157894736842,190.0,2,postgraduate
1103,29,3,84,95023,1,2.9,3,0,0,0,0,1,0,2,Millennials,42.0,0.034523809523809526,0.034523809523809526,28.96551724137931,1,postgraduate
1104,38,14,49,90037,1,1.8,1,0,0,0,0,0,0,2,Millennials,24.5,0.036734693877551024,0.036734693877551024,27.22222222222222,2,high school
1105,51,25,181,93106,1,1.7,1,0,0,0,0,1,1,3,Generation X,90.5,0.009392265193370166,0.009392265193370166,106.47058823529412,2,high school
1106,35,10,182,95051,1,0.3,2,229,1,0,1,1,1,2,Millennials,91.0,0.0016483516483516484,1.2598901098901099,606.6666666666667,2,college
1107,37,13,70,92101,2,2.7,1,0,0,0,0,0,0,2,Millennials,23.333333333333332,0.038571428571428576,0.038571428571428576,25.925925925925924,2,high school
1108,47,21,79,94110,3,1.1,1,185,0,0,0,1,1,3,Generation X,19.75,0.013924050632911394,2.3556962025316457,71.81818181818181,2,high school
1109,55,29,61,95051,4,2.8,2,0,0,0,0,1,1,3,Generation X,12.2,0.04590163934426229,0.04590163934426229,21.78571428571429,2,college
1110,65,41,121,92126,2,2.1,1,0,0,0,0,1,0,4,Baby boomers,40.333333333333336,0.017355371900826446,0.017355371900826446,57.61904761904761,4,high school
1111,58,33,34,92028,3,0.2,1,83,0,0,0,1,0,3,Generation X,8.5,0.0058823529411764705,2.447058823529412,170.0,3,high school
1112,54,28,183,90071,1,1.0,1,442,0,0,0,0,0,3,Generation X,91.5,0.00546448087431694,2.420765027322404,183.0,2,high school
1113,52,28,51,94949,1,1.6,3,0,0,1,0,0,1,3,Generation X,25.5,0.03137254901960784,0.03137254901960784,31.875,2,postgraduate
1114,28,2,70,90630,3,0.3,3,0,0,0,0,0,1,2,Millennials,17.5,0.004285714285714286,0.004285714285714286,233.33333333333334,1,postgraduate
1115,32,8,39,95827,1,1.7,1,0,0,0,0,1,1,2,Millennials,19.5,0.04358974358974359,0.04358974358974359,22.941176470588236,1,high school
1116,51,24,84,94117,3,2.0,2,0,0,0,0,0,0,3,Generation X,21.0,0.023809523809523808,0.023809523809523808,42.0,2,college
1117,43,18,122,92056,1,7.0,1,0,0,0,0,1,1,3,Generation X,61.0,0.05737704918032787,0.05737704918032787,17.428571428571427,2,high school
1118,42,18,145,94709,1,1.7,1,132,0,0,0,1,1,2,Millennials,72.5,0.011724137931034483,0.9220689655172413,85.29411764705883,2,high school
1119,42,17,98,95670,2,0.4,1,0,0,0,0,1,1,2,Millennials,32.666666666666664,0.004081632653061225,0.004081632653061225,245.0,2,high school
1120,41,16,79,96064,1,1.0,3,233,0,0,0,1,0,2,Millennials,39.5,0.012658227848101266,2.962025316455696,79.0,2,postgraduate
1121,34,8,38,94304,2,2.0,3,0,0,0,0,1,1,2,Millennials,12.666666666666666,0.05263157894736842,0.05263157894736842,19.0,1,postgraduate
1122,30,6,49,91330,3,0.7,2,196,0,0,0,0,1,2,Millennials,12.25,0.014285714285714285,4.014285714285714,70.0,1,college
1123,32,7,38,90041,1,1.0,1,0,0,0,0,1,0,2,Millennials,19.0,0.02631578947368421,0.02631578947368421,38.0,1,high school
1124,46,20,91,92521,4,2.6,3,0,0,0,0,0,0,3,Generation X,18.2,0.028571428571428574,0.028571428571428574,35.0,2,postgraduate
1125,38,12,29,94022,4,0.2,1,0,0,0,0,0,1,2,Millennials,5.8,0.006896551724137932,0.006896551724137932,145.0,2,high school
1126,37,13,172,95003,2,6.5,1,0,0,0,0,0,0,2,Millennials,57.333333333333336,0.0377906976744186,0.0377906976744186,26.46153846153846,2,high school
1127,32,8,104,95192,2,3.7,1,0,1,0,0,0,1,2,Millennials,34.666666666666664,0.035576923076923075,0.035576923076923075,28.108108108108105,1,high school
1128,35,9,58,91101,1,2.5,1,0,0,0,0,1,1,2,Millennials,29.0,0.04310344827586207,0.04310344827586207,23.2,1,high school
1129,30,5,171,94025,2,1.9,2,0,1,0,0,0,0,2,Millennials,57.0,0.01111111111111111,0.01111111111111111,90.0,1,college
1130,30,4,73,94305,3,3.3,1,0,1,0,1,1,1,2,Millennials,18.25,0.04520547945205479,0.04520547945205479,22.12121212121212,1,high school
1131,58,32,191,94402,1,2.9,1,0,0,0,0,0,0,3,Generation X,95.5,0.015183246073298429,0.015183246073298429,65.86206896551724,3,high school
1132,57,27,90,91709,2,4.5,3,0,0,0,0,1,0,3,Generation X,30.0,0.05,0.05,20.0,2,postgraduate
1133,34,9,55,94920,3,2.3,1,0,0,1,1,1,1,2,Millennials,13.75,0.04181818181818182,0.04181818181818182,23.91304347826087,1,high school
1134,31,4,28,94126,1,2.0,2,0,0,0,0,0,0,2,Millennials,14.0,0.07142857142857142,0.07142857142857142,14.0,1,college
1135,39,14,42,95616,1,2.5,3,0,0,0,0,1,0,2,Millennials,21.0,0.05952380952380952,0.05952380952380952,16.8,2,postgraduate
1136,57,33,9,93106,1,0.1,2,91,0,1,0,1,0,3,Generation X,4.5,0.011111111111111112,10.122222222222222,90.0,3,college
1137,47,21,65,94086,1,1.5,2,0,0,1,0,1,0,3,Generation X,32.5,0.023076923076923078,0.023076923076923078,43.333333333333336,2,college
1138,51,26,134,90230,4,4.5,3,0,1,1,1,1,0,3,Generation X,26.8,0.033582089552238806,0.033582089552238806,29.77777777777778,2,postgraduate
1139,30,6,83,93101,4,3.4,1,0,0,1,0,1,0,2,Millennials,16.6,0.04096385542168675,0.04096385542168675,24.411764705882355,1,high school
1140,55,28,38,95616,3,1.0,2,0,0,0,0,1,0,3,Generation X,9.5,0.02631578947368421,0.02631578947368421,38.0,2,college
1141,32,6,13,94611,4,0.3,1,0,0,0,0,1,1,2,Millennials,2.6,0.023076923076923075,0.023076923076923075,43.333333333333336,1,high school
1142,32,7,143,91365,3,2.9,3,0,1,0,0,1,0,2,Millennials,35.75,0.02027972027972028,0.02027972027972028,49.310344827586206,1,postgraduate
1143,44,20,75,91335,4,1.9,1,0,0,0,0,0,0,3,Generation X,15.0,0.025333333333333333,0.025333333333333333,39.473684210526315,2,high school
1144,33,7,120,94022,1,3.2,3,0,1,0,0,1,0,2,Millennials,60.0,0.02666666666666667,0.02666666666666667,37.5,1,postgraduate
1145,49,24,91,95822,1,2.8,2,0,0,0,0,0,0,3,Generation X,45.5,0.030769230769230767,0.030769230769230767,32.5,2,college
1146,32,6,99,92101,2,1.5,3,0,0,0,0,0,1,2,Millennials,33.0,0.015151515151515152,0.015151515151515152,66.0,1,postgraduate
1147,31,7,71,90034,1,0.1,1,78,0,1,0,0,0,2,Millennials,35.5,0.0014084507042253522,1.0999999999999999,710.0,1,high school
1148,37,13,111,91367,1,0.8,2,0,0,0,0,0,0,2,Millennials,55.5,0.007207207207207207,0.007207207207207207,138.75,2,college
1149,41,15,108,90034,1,5.2,1,0,0,0,0,0,0,2,Millennials,54.0,0.04814814814814815,0.04814814814814815,20.76923076923077,2,high school
1150,56,32,158,91763,1,7.4,1,0,0,0,0,0,0,3,Generation X,79.0,0.04683544303797468,0.04683544303797468,21.35135135135135,3,high school
1151,55,31,81,95521,3,2.67,1,0,0,0,0,1,0,3,Generation X,20.25,0.032962962962962965,0.032962962962962965,30.337078651685395,3,high school
1152,49,23,12,94720,2,0.1,3,0,0,1,1,1,0,3,Generation X,4.0,0.008333333333333333,0.008333333333333333,120.0,2,postgraduate
1153,63,37,21,95831,2,0.4,1,0,0,0,0,1,0,4,Baby boomers,7.0,0.01904761904761905,0.01904761904761905,52.5,3,high school
1154,55,30,55,92821,4,0.9,1,215,0,0,0,1,1,3,Generation X,11.0,0.016363636363636365,3.9254545454545458,61.11111111111111,3,high school
1155,59,35,42,93555,1,1.8,3,0,0,0,0,1,0,4,Baby boomers,21.0,0.04285714285714286,0.04285714285714286,23.333333333333332,3,postgraduate
1156,41,16,81,92653,2,0.4,1,0,0,0,0,0,1,2,Millennials,27.0,0.0049382716049382715,0.0049382716049382715,202.5,2,high school
1157,49,25,13,94305,4,0.2,1,87,0,0,0,0,0,3,Generation X,2.6,0.015384615384615385,6.707692307692308,65.0,2,high school
1158,48,23,132,94998,1,0.6,1,157,0,0,0,0,0,3,Generation X,66.0,0.004545454545454545,1.1939393939393939,220.0,2,high school
1159,41,16,99,92660,1,1.0,3,0,0,0,0,1,0,2,Millennials,49.5,0.010101010101010102,0.010101010101010102,99.0,2,postgraduate
1160,50,26,23,92028,4,0.2,1,0,0,0,0,0,1,3,Generation X,4.6,0.008695652173913044,0.008695652173913044,115.0,2,high school
1161,28,1,40,95134,1,2.0,2,0,0,1,0,1,0,2,Millennials,20.0,0.05,0.05,20.0,1,college
1162,36,11,181,94309,3,1.4,1,0,1,0,0,0,0,2,Millennials,45.25,0.007734806629834254,0.007734806629834254,129.2857142857143,2,high school
1163,38,14,112,94501,2,2.2,1,394,0,0,0,0,0,2,Millennials,37.333333333333336,0.019642857142857146,3.5375,50.90909090909091,2,high school
1164,34,9,138,94720,2,7.8,1,227,0,0,0,1,0,2,Millennials,46.0,0.05652173913043478,1.701449275362319,17.692307692307693,1,high school
1165,41,17,94,90071,3,3.8,2,327,1,1,1,1,0,2,Millennials,23.5,0.04042553191489361,3.519148936170213,24.736842105263158,2,college
1166,43,19,113,91203,1,1.7,1,0,0,0,0,0,0,3,Generation X,56.5,0.01504424778761062,0.01504424778761062,66.47058823529412,2,high school
1167,30,5,112,91711,4,5.0,2,0,1,0,0,0,1,2,Millennials,22.4,0.044642857142857144,0.044642857142857144,22.4,1,college
1168,37,12,190,92354,2,3.0,1,475,0,0,0,1,0,2,Millennials,63.333333333333336,0.015789473684210527,2.5157894736842104,63.333333333333336,2,high school
1169,62,37,38,91706,1,1.1,3,0,0,0,0,1,0,4,Baby boomers,19.0,0.028947368421052635,0.028947368421052635,34.54545454545454,3,postgraduate
1170,40,16,32,92110,1,1.4,3,158,0,0,0,1,0,2,Millennials,16.0,0.04375,4.98125,22.857142857142858,2,postgraduate
1171,35,10,104,91320,3,0.6,2,0,0,0,0,0,1,2,Millennials,26.0,0.005769230769230769,0.005769230769230769,173.33333333333334,2,college
1172,64,40,43,95014,1,1.9,2,0,0,0,0,1,0,4,Baby boomers,21.5,0.044186046511627906,0.044186046511627906,22.63157894736842,4,college
1173,49,24,45,92104,3,1.7,2,0,0,1,0,1,0,3,Generation X,11.25,0.03777777777777778,0.03777777777777778,26.47058823529412,2,college
1174,24,0,35,94305,2,1.7,2,0,0,0,0,0,0,1,Generation Z,11.666666666666666,0.04857142857142857,0.04857142857142857,20.58823529411765,1,college
1175,36,10,42,93106,4,1.2,2,0,0,0,0,1,1,2,Millennials,8.4,0.02857142857142857,0.02857142857142857,35.0,2,college
1176,29,4,58,91006,1,0.8,2,0,0,0,0,1,1,2,Millennials,29.0,0.013793103448275864,0.013793103448275864,72.5,1,college
1177,29,3,103,90049,4,3.4,1,0,1,0,0,1,0,2,Millennials,20.6,0.033009708737864074,0.033009708737864074,30.294117647058826,1,high school
1178,28,3,71,90405,1,3.3,2,149,1,1,1,1,0,2,Millennials,35.5,0.04647887323943662,2.1450704225352113,21.515151515151516,1,college
1179,33,7,14,94025,1,0.4,2,98,0,0,0,1,0,2,Millennials,7.0,0.028571428571428574,7.028571428571429,35.0,1,college
1180,36,11,98,90291,3,1.2,3,0,0,1,0,0,1,2,Millennials,24.5,0.012244897959183673,0.012244897959183673,81.66666666666667,2,postgraduate
1181,42,17,90,90504,1,0.1,2,0,0,0,0,0,1,2,Millennials,45.0,0.0011111111111111111,0.0011111111111111111,900.0,2,college
1182,25,0,65,90095,4,0.2,1,0,0,1,0,0,0,1,Generation Z,13.0,0.003076923076923077,0.003076923076923077,325.0,1,high school
1183,28,2,19,94720,4,0.4,1,0,0,0,0,1,1,2,Millennials,3.8,0.021052631578947368,0.021052631578947368,47.5,1,high school
1184,50,25,35,94105,3,1.7,2,0,0,0,0,1,1,3,Generation X,8.75,0.04857142857142857,0.04857142857142857,20.58823529411765,2,college
1185,34,9,71,90041,4,1.3,1,0,0,0,0,1,0,2,Millennials,14.2,0.018309859154929577,0.018309859154929577,54.61538461538461,1,high school
1186,43,19,31,94025,3,0.5,1,0,0,0,0,0,0,3,Generation X,7.75,0.016129032258064516,0.016129032258064516,62.0,2,high school
1187,62,38,43,94928,4,1.2,2,0,0,0,0,1,0,4,Baby boomers,8.6,0.027906976744186046,0.027906976744186046,35.833333333333336,3,college
1188,61,36,24,94309,1,1.5,2,87,0,1,0,0,0,4,Baby boomers,12.0,0.0625,3.6875,16.0,3,college
1189,45,19,58,94305,2,0.4,3,0,0,1,0,0,1,3,Generation X,19.333333333333332,0.006896551724137932,0.006896551724137932,145.0,2,postgraduate
1190,42,17,115,92717,2,0.4,1,0,0,0,0,1,0,2,Millennials,38.333333333333336,0.0034782608695652175,0.0034782608695652175,287.5,2,high school
1191,39,15,168,93117,2,8.0,1,152,0,1,0,0,0,2,Millennials,56.0,0.047619047619047616,0.9523809523809523,21.0,2,high school
1192,29,5,128,94111,1,1.5,1,0,0,0,0,1,1,2,Millennials,64.0,0.01171875,0.01171875,85.33333333333333,1,high school
1193,45,20,138,92870,1,7.0,1,0,0,0,0,0,1,3,Generation X,69.0,0.050724637681159424,0.050724637681159424,19.714285714285715,2,high school
1194,58,32,81,92121,3,1.7,2,0,0,0,0,1,1,3,Generation X,20.25,0.020987654320987655,0.020987654320987655,47.64705882352941,3,college
1195,29,3,41,94305,4,1.3,3,0,0,0,0,1,0,2,Millennials,8.2,0.03170731707317073,0.03170731707317073,31.538461538461537,1,postgraduate
1196,32,7,123,92407,2,2.9,2,0,1,0,0,1,0,2,Millennials,41.0,0.02357723577235772,0.02357723577235772,42.41379310344828,1,college
1197,37,13,71,94609,2,2.7,1,94,0,0,0,1,0,2,Millennials,23.666666666666668,0.03802816901408451,1.3619718309859155,26.296296296296294,2,high school
1198,48,23,8,92866,1,0.4,3,0,0,0,0,0,1,3,Generation X,4.0,0.05,0.05,20.0,2,postgraduate
1199,40,14,42,94801,2,0.7,1,101,0,0,0,1,0,2,Millennials,14.0,0.016666666666666666,2.4214285714285717,60.00000000000001,2,high school
1200,29,4,62,92064,2,2.5,1,184,0,0,0,1,0,2,Millennials,20.666666666666668,0.04032258064516129,3.0080645161290325,24.8,1,high school
1201,36,12,22,92507,4,1.0,1,91,0,1,0,1,0,2,Millennials,4.4,0.045454545454545456,4.181818181818182,22.0,2,high school
1202,35,8,38,95060,4,1.0,2,0,0,0,0,1,0,2,Millennials,7.6,0.02631578947368421,0.02631578947368421,38.0,1,college
1203,35,11,24,95521,4,0.4,2,0,0,0,0,0,0,2,Millennials,4.8,0.016666666666666666,0.016666666666666666,60.0,2,college
1204,62,37,50,91311,3,2.4,1,0,0,0,0,1,0,4,Baby boomers,12.5,0.048,0.048,20.833333333333336,3,high school
1205,26,1,190,91604,4,1.3,2,197,1,0,0,1,0,1,Generation Z,38.0,0.006842105263157895,1.0436842105263158,146.15384615384616,1,college
1206,32,7,94,91361,2,3.1,1,0,0,0,0,1,0,2,Millennials,31.333333333333332,0.03297872340425532,0.03297872340425532,30.32258064516129,1,high school
1207,63,37,165,95035,4,5.1,3,0,1,0,0,0,0,4,Baby boomers,33.0,0.030909090909090907,0.030909090909090907,32.35294117647059,3,postgraduate
1208,38,12,43,94301,4,1.2,2,0,0,0,0,0,1,2,Millennials,8.6,0.027906976744186046,0.027906976744186046,35.833333333333336,2,college
1209,50,26,48,91711,1,1.6,2,0,0,0,0,0,1,3,Generation X,24.0,0.03333333333333333,0.03333333333333333,30.0,2,college
1210,46,21,52,91304,3,2.7,2,228,0,0,0,0,1,3,Generation X,13.0,0.051923076923076926,4.436538461538461,19.25925925925926,2,college
1211,50,24,84,93943,4,4.9,1,0,0,0,0,1,0,3,Generation X,16.8,0.058333333333333334,0.058333333333333334,17.142857142857142,2,high school
1212,61,36,131,92407,1,0.9,1,0,0,0,0,1,0,4,Baby boomers,65.5,0.006870229007633588,0.006870229007633588,145.55555555555554,3,high school
1213,34,8,44,91101,4,0.2,1,0,0,0,0,0,0,2,Millennials,8.8,0.004545454545454546,0.004545454545454546,220.0,1,high school
1214,27,2,78,93943,4,0.2,1,87,0,0,0,0,0,2,Millennials,15.6,0.002564102564102564,1.117948717948718,390.0,1,high school
1215,61,36,15,92521,4,0.4,2,0,0,0,0,0,0,4,Baby boomers,3.0,0.02666666666666667,0.02666666666666667,37.5,3,college
1216,45,20,38,94550,4,1.9,3,144,0,0,0,1,1,3,Generation X,7.6,0.049999999999999996,3.8394736842105264,20.0,2,postgraduate
1217,50,25,84,91107,1,1.3,3,0,0,1,0,1,0,3,Generation X,42.0,0.015476190476190477,0.015476190476190477,64.61538461538461,2,postgraduate
1218,44,20,122,94305,1,0.3,1,0,0,0,0,1,0,3,Generation X,61.0,0.0024590163934426227,0.0024590163934426227,406.6666666666667,2,high school
1219,62,36,98,92122,2,2.8,1,0,0,0,0,0,0,4,Baby boomers,32.666666666666664,0.02857142857142857,0.02857142857142857,35.0,3,high school
1220,45,18,80,92407,3,2.67,2,0,0,0,0,0,0,3,Generation X,20.0,0.033375,0.033375,29.962546816479403,2,college
